lat,lon
42.10941611837501,-76.06927705729369
41.00870341464784,-72.17516261696807
40.937071083285375,-73.12377391942422
40.690983819320344,-73.4699887333361
42.845246311079634,-73.82598680763712
40.83208032105964,-73.25930833232366
43.015416238134534,-74.82470973963851
42.53046119010127,-78.42036124853111
44.3857565042376,-75.37481605225965
42.060823637251126,-75.90568545375736
40.9146686272901,-73.8434563647206
42.381754008978454,-76.39007714935201
43.186404352650506,-77.56919830175262
42.43695878508173,-79.16461825662
40.58681665218435,-73.72110082792675
41.869112440184665,-74.5557601821869
42.02144320833882,-77.49437186413832
43.10492139788229,-76.83974927935536
43.23010618199545,-77.6499273837858
41.87777088738062,-74.79281365240942
43.201465065758704,-77.60347780724213
43.04278341277327,-75.61665546684216
41.38296243136197,-74.67876824027496
42.8721381848481,-73.91766178923778
44.255728541701984,-74.60124534486754
41.06424305086115,-72.43311454049825
42.45105945686535,-74.14151945612586
43.495110067384374,-76.28895957315767
40.69182338619631,-73.69194462954712
42.8850787471537,-78.85981067052015
42.82260586090606,-78.64453326217266
44.1819574456884,-74.50421497004531
44.702510021186754,-73.46576187951948
40.76775076801259,-73.51607141578418
40.836723840088666,-73.39851646399961
40.981956176284164,-73.86726835190844
41.43791124297601,-73.5749171284085
41.69098082743689,-73.92725969124898
44.60409259584524,-73.44949896785825
40.793057250427005,-73.00525303428398
41.15590560398292,-74.0209371682416
40.98438066747518,-72.34771453299355
44.86054692721087,-75.20521672885566
42.73007245835171,-73.77682826821263
42.644958270933586,-79.0350674653513
42.536526302956474,-76.92261088196611
42.02206342242257,-73.82752631752119
44.31293368899127,-75.49614092301825
43.6496214300159,-75.38866670173873
42.91802909953175,-77.116243194183
40.72430934436367,-73.53025238592423
42.840506118098126,-78.84901756213175
43.13079438023395,-77.57840130458317
42.12178701971401,-77.83774044214675
42.937923654179265,-78.79904246829746
40.843487818687436,-73.61552037040862
41.394440326326006,-74.0609579438605
41.627860187899806,-74.09157173991768
42.18679173137594,-79.62562012720107
42.61836118613263,-73.79484414540228
40.65674179346406,-73.46573670446443
40.904306139611705,-72.61155353466305
42.34563823735107,-76.84851237827382
40.64093439880021,-73.71038991443183
42.8401849084391,-73.76832978267325
41.43736306951054,-74.56048835398073
43.03001802049229,-74.96467478309836
42.068174977758915,-76.59659944897632
42.29918959471789,-79.09750729357263
42.74734892240205,-73.31497678379472
43.22384147299732,-74.0932427777304
41.600552671665824,-74.30907693660922
41.22146175499218,-74.29659419953036
40.889154245120565,-73.07752078968146
41.002905065291905,-73.857544599124
40.89964151537771,-73.28679292757394
42.13792240804917,-77.02742287983409
41.76926514855929,-74.68221118882526
41.32383574296414,-73.85498017918633
42.80885469910012,-76.3383367399001
42.79879874774022,-73.96444403403667
40.665065074050034,-73.56667368327669
42.544689804515514,-73.60916653338464
42.457340023405784,-76.14413153636364
41.001189681257245,-73.66540244007017
42.149580234470825,-78.25896831893554
41.43562604185542,-74.14149198804131
